url,subject,description,owner_id,owner_name,reviewer_id,reviewer_name,combined_text,processed_text,cluster
https://review.opendev.org/668066,Manual: Regression Security passw rule,Manual: Regression Security passw rule Updating test steps for horizon secure login. Change-Id: I7bd3f700b85737e812b275720331dfd3ce3c98d0,29903,Fernando Hernandez Gonzalez,"[22348, 29817, 29897]","['Zuul', 'Cristopher Lemus', 'Elio Martinez']",Manual: Regression Security passw rule Manual: Regression Security passw rule Updating test steps for horizon secure login. Change-Id: I7bd3f700b85737e812b275720331dfd3ce3c98d0,manual regression security passw rule manual regression security passw rule update test step horizon secure login change id,4
https://review.opendev.org/667745,Manual: Regression Security Malformed localhost.yml,Manual: Regression Security Malformed localhost.yml Updating test steps for ansible-playbook command in order to validate localhost.yml malformed format. Change-Id: Ibb20a2c10b23a3e02504bb20c665e33e2a33bdbd,29903,Fernando Hernandez Gonzalez,"[22348, 28285, 29052, 29817, 29897, 29898]","['Zuul', 'Abraham Arce', 'Juan Pablo Gomez', 'Cristopher Lemus', 'Elio Martinez', 'Juan Carlos Alonso']",Manual: Regression Security Malformed localhost.yml Manual: Regression Security Malformed localhost.yml Updating test steps for ansible-playbook command in order to validate localhost.yml malformed format. Change-Id: Ibb20a2c10b23a3e02504bb20c665e33e2a33bdbd,manual regression security malforme manual regression security malforme update test step ansible playbook command order validate malformed format change id,0
https://review.opendev.org/667732,Manual: Regression Security OAM iptable changes.,Manual: Regression Security OAM iptable changes. Updating test steps for ansible-playbook command in order to verify iptables are set correctly. Change-Id: Ida54a0060235e4e04c6c311ea66e40ce50dcdd3e,29903,Fernando Hernandez Gonzalez,"[22348, 28285, 29052, 29817, 29897, 29898]","['Zuul', 'Abraham Arce', 'Juan Pablo Gomez', 'Cristopher Lemus', 'Elio Martinez', 'Juan Carlos Alonso']",Manual: Regression Security OAM iptable changes. Manual: Regression Security OAM iptable changes. Updating test steps for ansible-playbook command in order to verify iptables are set correctly. Change-Id: Ida54a0060235e4e04c6c311ea66e40ce50dcdd3e,manual regression security oam iptable change manual regression security oam iptable change update test step ansible playbook command order verify iptable set correctly change id,0
https://review.opendev.org/667033,NSX|V3+P: Ignore IP ::/x in security group rules,"NSX|V3+P: Ignore IP ::/x in security group rules Setting ::/x as remote/local IP of a security group rule is not allowed by the NSX. This patch uses 'ANY' instead, similar to the way it handles 0.0.0.0/x for IPv4. Change-Id: I1a2c1e0111d24c24fe51e60e70bd663cabeed346",20363,Adit Sarfaty,"[9008, 20363, 22348, 24247]","['VMware NSX CI', 'Adit Sarfaty', 'Zuul', 'Anna Khmelnitsky']","NSX|V3+P: Ignore IP ::/x in security group rules NSX|V3+P: Ignore IP ::/x in security group rules Setting ::/x as remote/local IP of a security group rule is not allowed by the NSX. This patch uses 'ANY' instead, similar to the way it handles 0.0.0.0/x for IPv4. Change-Id: I1a2c1e0111d24c24fe51e60e70bd663cabeed346",ignore ip security group rule ignore ip security group rule set remote local ip security group rule allow nsx patch use instead similar way handle x change id,4
https://review.opendev.org/667512,NSX|V3+P: Ignore IP ::/x in security group rules,"NSX|V3+P: Ignore IP ::/x in security group rules Setting ::/x as remote/local IP of a security group rule is not allowed by the NSX. This patch uses 'ANY' instead, similar to the way it handles 0.0.0.0/x for IPv4. Change-Id: I1a2c1e0111d24c24fe51e60e70bd663cabeed346",20363,Adit Sarfaty,"[261, 13438, 22348]","['Salvatore Orlando', 'Kobi Samoray', 'Zuul']","NSX|V3+P: Ignore IP ::/x in security group rules NSX|V3+P: Ignore IP ::/x in security group rules Setting ::/x as remote/local IP of a security group rule is not allowed by the NSX. This patch uses 'ANY' instead, similar to the way it handles 0.0.0.0/x for IPv4. Change-Id: I1a2c1e0111d24c24fe51e60e70bd663cabeed346",ignore ip security group rule ignore ip security group rule set remote local ip security group rule allow nsx patch use instead similar way handle x change id,4
https://review.opendev.org/518954,Change default security group protocol to 'any',"Change default security group protocol to 'any' The default protocol used to create a security rule was changed to ``tcp``, which was a regression from the neutron client. Change it back to ``any``, which skips sending the protocol to the API server entirely. Users that had been creating rules without specifying a protocol and expecting ``tcp`` need to change to use ``--protocol tcp`` explicitly. Change-Id: Iedaa027240e00dced551513d8fa828564386b79f Closes-bug: #1716789",1131,Brian Haley,"[841, 970, 1131, 6482, 22348, 25564, 28935]","['Akihiro Motoki', 'Dean Troyer', 'Brian Haley', 'Steve Martinelli', 'Zuul', 'yanpuqing', '98k']","Change default security group protocol to 'any' Change default security group protocol to 'any' The default protocol used to create a security rule was changed to ``tcp``, which was a regression from the neutron client. Change it back to ``any``, which skips sending the protocol to the API server entirely. Users that had been creating rules without specifying a protocol and expecting ``tcp`` need to change to use ``--protocol tcp`` explicitly. Change-Id: Iedaa027240e00dced551513d8fa828564386b79f Closes-bug: #1716789",change default security group protocol change default security group protocol default protocol create security rule change tcp regression neutron client change skip send protocol api server entirely user create rule specify protocol expect tcp need change use tcp explicitly change id close bug,4
https://review.opendev.org/666091,[IPv6] Adding port security scenarios,[WIP][IPv6] Adding port security scenarios and api Change-Id: I2fc2ec31b5a6aaa2ca35978790ce8e016b09e86a,22387,Deepthi Kandavara Jayarama,"[22348, 22387]","['Zuul', 'Deepthi Kandavara Jayarama']",[IPv6] Adding port security scenarios [WIP][IPv6] Adding port security scenarios and api Change-Id: I2fc2ec31b5a6aaa2ca35978790ce8e016b09e86a,add port security scenario add port security scenario api change id,3
https://review.opendev.org/664662,Coredns: Add pod/container security context,[WIP] Coredns: Add pod/container security context This updates k8s chart to include the podsecurity context on the pod template This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: Ib44e7b9e5d0ccc642ee095062f3aefcfef2a98f8,29144,PRATEEK REDDY DODDA,"[7769, 8749, 22348, 22477, 23186, 23928, 26365, 26449, 26628, 26686, 27715, 28208, 28235, 28618, 29144]","['Pentheus', 'Evgeniy L', 'Zuul', 'Matt McEuen', 'Felipe Monteiro', 'Pete Birley', 'Bryan Strassner', 'Scott Hussey', 'Kaspars Skels', 'Craig Anderson', 'Sean Eagan', 'Roman Gorshunov', 'Aaron Sheffield', 'Drew Walters', 'PRATEEK REDDY DODDA']",Coredns: Add pod/container security context [WIP] Coredns: Add pod/container security context This updates k8s chart to include the podsecurity context on the pod template This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: Ib44e7b9e5d0ccc642ee095062f3aefcfef2a98f8,coredns add pod container security context wip coredns add pod container security context update chart include podsecurity context pod template add container security context set readonlyrootfilesystem true change id,2
https://review.opendev.org/666448,[IPv6] Adding port security api tests,[IPv6] Adding port security api tests Change-Id: I62ec417161b6d108438ab63f3d588f5fee967b54,22387,Deepthi Kandavara Jayarama,"[22348, 22387]","['Zuul', 'Deepthi Kandavara Jayarama']",[IPv6] Adding port security api tests [IPv6] Adding port security api tests Change-Id: I62ec417161b6d108438ab63f3d588f5fee967b54,add port security api test add port security api test change id,3
https://review.opendev.org/775032,[NetApp] Implement security service update,"[NetApp] Implement security service update This patch implements support for security service updates for in use share networks. It works with 'active_directory' and 'kerberos' security service types. For both types, the 'domain' attribute update isn't supported yet since it can might affect user's access to all related shares. Change-Id: I8556e4e2e05deb9b116eacbd5afe2f7c5d77b44b Depends-On: I129a794dfd2d179fa2b9a2fed050459d6f00b0de Implements: bp netapp-security-service-update Co-Authored-By: Carlos Eduardo <ces.eduardo98@gmail.com> Signed-off-by: Douglas Viroel <viroel@gmail.com>",30002,Douglas Viroel,"[9003, 16643, 22348, 29632]","['Tom Barron', 'Goutham Pacha Ravi', 'Zuul', 'Carlos Eduardo']","[NetApp] Implement security service update [NetApp] Implement security service update This patch implements support for security service updates for in use share networks. It works with 'active_directory' and 'kerberos' security service types. For both types, the 'domain' attribute update isn't supported yet since it can might affect user's access to all related shares. Change-Id: I8556e4e2e05deb9b116eacbd5afe2f7c5d77b44b Depends-On: I129a794dfd2d179fa2b9a2fed050459d6f00b0de Implements: bp netapp-security-service-update Co-Authored-By: Carlos Eduardo <ces.eduardo98@gmail.com> Signed-off-by: Douglas Viroel <viroel@gmail.com>",netapp implement security service update netapp implement security service update patch implement support security service update use share network work kerbero security service type type domain attribute update support affect user access relate share change id depend implement bp netapp security service update co author carlos eduardo sign douglas viroel,0
https://review.opendev.org/666231,Sync in security guide fixes and fix local,"Sync in security guide fixes and fix local Neutron.conf, in Ocata, has a multi valued string config option which ConfigParser treats as invalid INI. This change resovles that and allows it to parse. Closes-Bug: #1833368 Change-Id: I838ca6e7bf505d316e0dd703a0a50a8bc2e16e53",20634,Chris MacNaughton,"[20634, 20648, 20870, 22348]","['Chris MacNaughton', 'Canonical CI', 'Alex Kavanagh', 'Zuul']","Sync in security guide fixes and fix local Sync in security guide fixes and fix local Neutron.conf, in Ocata, has a multi valued string config option which ConfigParser treats as invalid INI. This change resovles that and allows it to parse. Closes-Bug: #1833368 Change-Id: I838ca6e7bf505d316e0dd703a0a50a8bc2e16e53",sync security guide fix fix local sync security guide fix fix local ocata multi value string config option configparser treat invalid ini change resovle allow parse close bug change id,0
https://review.opendev.org/665748,[IPv6] Fixing API security group test Adding changes for creating custom rules,[IPv6] Fixing API security group test Adding changes for creating custom rules Change-Id: I65fcb49cea4992382da46cce5b688f69406e27c1,22387,Deepthi Kandavara Jayarama,"[22348, 22387]","['Zuul', 'Deepthi Kandavara Jayarama']",[IPv6] Fixing API security group test Adding changes for creating custom rules [IPv6] Fixing API security group test Adding changes for creating custom rules Change-Id: I65fcb49cea4992382da46cce5b688f69406e27c1,fix api security group test add change create custom rule fix api security group test add change create custom rule change id,4
https://review.opendev.org/663812,Ingress: Fix security context for pod/container,"Revert ""Ingress: Add pod/container security context"" This reverts commit a0d67a11171ae70b2123c7a8ad1ed4ceced4d9b9. Change-Id: Icf7e29e95e0c3cf2bf71a22711a03218390c90cb",20106,Alexander Noskov,"[7769, 8749, 8898, 12281, 17591, 20106, 20466, 22259, 22348, 22477, 23928, 29161]","['Pentheus', 'Evgeniy L', 'Chris Wedgwood', 'Itxaka', 'Steve Wilkerson', 'Alexander Noskov', 'Tin Lam', 'Nishant Kumar', 'Zuul', 'Matt McEuen', 'Pete Birley', 'Rahul Khiyani']","Ingress: Fix security context for pod/container Revert ""Ingress: Add pod/container security context"" This reverts commit a0d67a11171ae70b2123c7a8ad1ed4ceced4d9b9. Change-Id: Icf7e29e95e0c3cf2bf71a22711a03218390c90cb",ingress fix security context pod container revert ingress add pod container security context revert commit change id,2
https://review.opendev.org/664964,Barbican: Add security context to chart and read-only-fs,"Barbican: Add security context to chart and read-only-fs This PS adds the security context macros to the barbican chart, and sets the default to read-only-rootfs Change-Id: I2dad0a50b23f2d202d6cd89b96d308321001fbe9",29161,Rahul Khiyani,"[8898, 22348, 22477]","['Chris Wedgwood', 'Zuul', 'Matt McEuen']","Barbican: Add security context to chart and read-only-fs Barbican: Add security context to chart and read-only-fs This PS adds the security context macros to the barbican chart, and sets the default to read-only-rootfs Change-Id: I2dad0a50b23f2d202d6cd89b96d308321001fbe9",barbican add security context chart read fs barbican add security context chart read fs ps add security context macro barbican chart set default read rootfs change id,2
https://review.opendev.org/662334,ETCD: Add pod/container security context,[WIP]ETCD: Add pod/container security context This updates the etcd chart to include the pod security context on the pod template. This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: I34a8ab3e850779192491b9b127a82b82f05fa00b,29161,Rahul Khiyani,"[8749, 9079, 17896, 22348, 22477, 26449, 28618, 29161]","['Evgeniy L', 'Sreejith P', 'Rick Bartra', 'Zuul', 'Matt McEuen', 'Scott Hussey', 'Drew Walters', 'Rahul Khiyani']",ETCD: Add pod/container security context [WIP]ETCD: Add pod/container security context This updates the etcd chart to include the pod security context on the pod template. This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: I34a8ab3e850779192491b9b127a82b82f05fa00b,etcd add pod container security context add pod container security context update etcd chart include pod security context pod template add container security context set readonlyrootfilesystem true change id,2
https://review.opendev.org/651574,Haproxy: Add pod/container security context,Haproxy: Add pod/container security context This updates k8s chart to include the podsecurity context on the pod template This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: Ic823232fbbb3b0967047d88de81f6a2ee83dcd3e,29144,PRATEEK REDDY DODDA,"[7769, 8749, 8898, 17896, 20466, 22259, 22348, 22477, 23186, 23928, 24816, 26365, 26449, 26628, 26686, 27715, 28208, 28235, 28618, 28664, 29134, 29144, 29161, 29624, 30173]","['Pentheus', 'Evgeniy L', 'Chris Wedgwood', 'Rick Bartra', 'Tin Lam', 'Nishant Kumar', 'Zuul', 'Matt McEuen', 'Felipe Monteiro', 'Pete Birley', 'Anthony Bellino', 'Bryan Strassner', 'Scott Hussey', 'Kaspars Skels', 'Craig Anderson', 'Sean Eagan', 'Roman Gorshunov', 'Aaron Sheffield', 'Drew Walters', 'Ahmad Mahmoudi', 'Sandeep Reddy Thumma', 'PRATEEK REDDY DODDA', 'Rahul Khiyani', 'Alexander Hughes', 'Ian Pittwood']",Haproxy: Add pod/container security context Haproxy: Add pod/container security context This updates k8s chart to include the podsecurity context on the pod template This also adds the container security context to set readOnlyRootFilesystem to true Change-Id: Ic823232fbbb3b0967047d88de81f6a2ee83dcd3e,haproxy add pod container security context haproxy add pod container security context update chart include podsecurity context pod template add container security context set readonlyrootfilesystem true change id,2
https://review.opendev.org/635311,Allow sharing of security groups via RBAC mechanism,"DNM: Allow sharing of security groups via RBAC mechanism Neutron-lib api ref and tempest test reviews are being submitted at the same time to their respective repos. Marking DNS, because I think the list/show isn't quite flushed out yet. Change-Id: I974b0a603b6ca75cf080fb7b0751c7fb87df8443",10980,Doug Wiegley,"[4694, 7249, 9531, 9732, 9845, 10980, 11975, 16376, 22348, 26622]","['Miguel Lavalle', 'Ann Taraday', 'liuyulong', 'Mellanox CI', 'Arista CI', 'Doug Wiegley', 'Slawek Kaplonski', 'Intel NFV CI', 'Zuul', 'Cloudbase Neutron Hyper-V CI']","Allow sharing of security groups via RBAC mechanism DNM: Allow sharing of security groups via RBAC mechanism Neutron-lib api ref and tempest test reviews are being submitted at the same time to their respective repos. Marking DNS, because I think the list/show isn't quite flushed out yet. Change-Id: I974b0a603b6ca75cf080fb7b0751c7fb87df8443",allow sharing security group rbac mechanism dnm allow sharing security group rbac mechanism neutron lib api ref temp test review submit time respective repos mark dns think list flush change id,1
https://review.opendev.org/650148,Ensure NP Security Group is update on pod events,"Ensure CRD Security Group is update on pod events When a pod event happens and a Network Policy with a named port is already being enforced, the CRD Security Group should be updated in case the pod is selected by any ingress/egress selector of that policy and contains a container port with same name as the one defined in the policy. Change-Id: Ia695306bed7835cefe101b579000f577136a5c07",27032,Maysa de Macedo Souza,"[6598, 11600, 14352, 14885, 22348, 23567, 27032]","['Berezovsky Irena', 'Micha? Dulko', 'Antoni Segura Puimedon', 'Daniel Mellado', 'Zuul', 'Luis Tomas Bolivar', 'Maysa de Macedo Souza']","Ensure NP Security Group is update on pod events Ensure CRD Security Group is update on pod events When a pod event happens and a Network Policy with a named port is already being enforced, the CRD Security Group should be updated in case the pod is selected by any ingress/egress selector of that policy and contains a container port with same name as the one defined in the policy. Change-Id: Ia695306bed7835cefe101b579000f577136a5c07",ensure np security group update pod event ensure crd security group update pod event pod event happen network policy name port enforce crd security group update case pod select ingress egress selector policy contain container port define policy change id,0
https://review.opendev.org/641964,Add UI for making security teams related to projects,Add UI for making security teams related to projects Change-Id: Ief2ad18b10ba51da7a42b2ebf88d9a4e4f98c630,16960,Adam Coldrick,"[5263, 16708, 22348]","['Jeremy Stanley', 'Kendall Nelson', 'Zuul']",Add UI for making security teams related to projects Add UI for making security teams related to projects Change-Id: Ief2ad18b10ba51da7a42b2ebf88d9a4e4f98c630,add ui make security team relate project add ui make security team relate project change id,0
https://review.opendev.org/661411,Adding IPv6 provider security group tests,Adding IPv6 provider security group tests Change-Id: Id081ec0689c96466d93fe3596c71a7804138e992,22387,Deepthi Kandavara Jayarama,"[22348, 22387, 28451, 28732, 30111]","['Zuul', 'Deepthi Kandavara Jayarama', 'Shubham Kadam', 'Bharath bhushan Patel', 'Nilesh Lokhande']",Adding IPv6 provider security group tests Adding IPv6 provider security group tests Change-Id: Id081ec0689c96466d93fe3596c71a7804138e992,add provider security group test add provider security group test change id,1
https://review.opendev.org/663886,Move security group stack fixture to shared package,Move security group stack fixture to shared package Change-Id: I56cc623cb3a425bb1bc2ea2ac8619ee28a7b8e77,27329,Federico Ressi,"[22348, 27329]","['Zuul', 'Federico Ressi']",Move security group stack fixture to shared package Move security group stack fixture to shared package Change-Id: I56cc623cb3a425bb1bc2ea2ac8619ee28a7b8e77,security group stack fixture share package security group stack fixture share package change id,1
https://review.opendev.org/661805,Ceph-client: Fix security context for pod/container,Ceph-client: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-client chart whereever needed Change-Id: I4c56b97f85093bbbaaef617f1981f67215a8bc00,29161,Rahul Khiyani,"[8749, 8898, 9079, 17591, 22348, 22477, 23928, 28372, 29132, 29161, 29974]","['Evgeniy L', 'Chris Wedgwood', 'Sreejith P', 'Steve Wilkerson', 'Zuul', 'Matt McEuen', 'Pete Birley', 'chinasubbareddy mallavarapu', 'Krishna Venkata', 'Rahul Khiyani', 'Stephen Taylor']",Ceph-client: Fix security context for pod/container Ceph-client: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-client chart whereever needed Change-Id: I4c56b97f85093bbbaaef617f1981f67215a8bc00,ceph client fix security context pod container ceph client fix security context pod container change user root user instead ceph client chart whereever need change id,2
https://review.opendev.org/661831,Ceph-mon: Fix security context for pod/container,Ceph-mon: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-mon chart whereever needed Change-Id: I5d3c1fbc8f983688807b73867773bfa2d83b91b3,29161,Rahul Khiyani,"[8749, 8898, 9079, 17591, 22348, 22477, 23928, 28372, 29132, 29161, 29974]","['Evgeniy L', 'Chris Wedgwood', 'Sreejith P', 'Steve Wilkerson', 'Zuul', 'Matt McEuen', 'Pete Birley', 'chinasubbareddy mallavarapu', 'Krishna Venkata', 'Rahul Khiyani', 'Stephen Taylor']",Ceph-mon: Fix security context for pod/container Ceph-mon: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-mon chart whereever needed Change-Id: I5d3c1fbc8f983688807b73867773bfa2d83b91b3,ceph mon fix security context pod container ceph mon fix security context pod container change user root user instead ceph mon chart whereever need change id,2
https://review.opendev.org/661796,Ceph-osd: Fix security context for pod/container,Ceph-osd: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-osd chart whereever needed This also permits read-only filesystems to back the containers by setting the default to true Change-Id: Ia777bf212e0e3414909c70a4bd839e12d4919bb2,29161,Rahul Khiyani,"[8749, 8898, 9079, 22348, 22477, 23928, 28372, 29132, 29161]","['Evgeniy L', 'Chris Wedgwood', 'Sreejith P', 'Zuul', 'Matt McEuen', 'Pete Birley', 'chinasubbareddy mallavarapu', 'Krishna Venkata', 'Rahul Khiyani']",Ceph-osd: Fix security context for pod/container Ceph-osd: Fix security context for pod/container This changes the user from root to the nobody user instead in ceph-osd chart whereever needed This also permits read-only filesystems to back the containers by setting the default to true Change-Id: Ia777bf212e0e3414909c70a4bd839e12d4919bb2,ceph osd fix security context pod container ceph osd fix security context pod container change user root user instead ceph osd chart whereever need permit read filesystem container set default true change id,2
https://review.opendev.org/661574,Document mitigation for Intel MDS security flaws,"Document mitigation for Intel MDS security flaws (MDS == ""Microarchitectural Data Sampling"") References: - https://access.redhat.com/security/vulnerabilities/mds - https://mdsattacks.com/ - https://zombieloadattack.com/ Change-Id: I1bb472c3438cc9a91945999d2350b2c59fa6a1f3 Signed-off-by: Kashyap Chamarthy <kchamart@redhat.com>",6962,Kashyap Chamarthy,"[5754, 6962, 10135, 14070, 14384, 15334, 15941, 16128, 16376, 22348, 23498, 26515]","['Alex Xu', 'Kashyap Chamarthy', 'Lee Yarwood', 'Eric Fried', 'Quobyte CI', 'Stephen Finucane', 'DellEMC PowerFlex CI', 'IBM PowerVM CI', 'Intel NFV CI', 'Zuul', 'IBM zVM CI', 'Cloudbase Nova Hyper-V CI']","Document mitigation for Intel MDS security flaws Document mitigation for Intel MDS security flaws (MDS == ""Microarchitectural Data Sampling"") References: - https://access.redhat.com/security/vulnerabilities/mds - https://mdsattacks.com/ - https://zombieloadattack.com/ Change-Id: I1bb472c3438cc9a91945999d2350b2c59fa6a1f3 Signed-off-by: Kashyap Chamarthy <kchamart@redhat.com>",document mitigation intel mds security flaw document mitigation intel mds security flaw mds microarchitectural datum sample reference change id sign kashyap chamarthy,0
https://review.opendev.org/653348,Disable add rules button when quotas are exceeded in security rule panel,Disable add rules button when quotas are exceeded in security rule panel Change-Id: I662e5ca2bc4e36377cf9044d1f2759bbf6cbb555,27822,pengyuesheng,"[841, 1736, 22348, 23294, 27822, 29313]","['Akihiro Motoki', 'Ivan Kolodyazhny', 'Zuul', 'LiuFu', 'pengyuesheng', 'Vishal Manchanda']",Disable add rules button when quotas are exceeded in security rule panel Disable add rules button when quotas are exceeded in security rule panel Change-Id: I662e5ca2bc4e36377cf9044d1f2759bbf6cbb555,disable add rule button quota exceed security rule panel disable add rule button quota exceed security rule panel change id,4
https://review.opendev.org/453346,Canonicalize IPv6 ICMP protocol name in security groups,"Canonicalize ICMP protocol name in security groups Currently, 'icmp', 'ipv6-icmp' and 'icmpv6' can be specified as an IPv6 ICMP protocol value. This can lead to duplicate entries in the DB for doing exactly the same thing. Change them all to be 'icmp' so this doesn't happen. ** Still need to work on squashing existing duplicates Change-Id: I7cd146691dce1a690e1d2c309dfd54b4a0032f76 Particl-Bug: #1582500",1131,Brian Haley,"[3, 1131, 4187, 4694, 7249, 9732, 9845, 10385, 11975, 14571, 15752, 16376, 16688, 17776, 20330, 22348, 26622]","['Jenkins', 'Brian Haley', 'Ryan Tidwell', 'Miguel Lavalle', 'Ann Taraday', 'Mellanox CI', 'Arista CI', 'Citrix XenServer CI', 'Slawek Kaplonski', 'Intel Experimental CI', 'Intel SR-IOV CI', 'Intel NFV CI', 'Rodolfo Alonso', 'Reedip', 'Microsoft Hyper-V Networking CI', 'Zuul', 'Cloudbase Neutron Hyper-V CI']","Canonicalize IPv6 ICMP protocol name in security groups Canonicalize ICMP protocol name in security groups Currently, 'icmp', 'ipv6-icmp' and 'icmpv6' can be specified as an IPv6 ICMP protocol value. This can lead to duplicate entries in the DB for doing exactly the same thing. Change them all to be 'icmp' so this doesn't happen. ** Still need to work on squashing existing duplicates Change-Id: I7cd146691dce1a690e1d2c309dfd54b4a0032f76 Particl-Bug: #1582500",canonicalize icmp protocol security group canonicalize icmp protocol security group currently icmp icmp specify icmp protocol value lead duplicate entry db exactly thing change icmp happen need work squash exist duplicate change id particl bug,4
https://review.opendev.org/642056,Add a security flag to Stories,"Add a security flag to Stories This is more specific than ""private"" and can therefore be sensibly used for automating ACLs based on projects/teams affected by the story. Change-Id: Ib8ff53d11ba3977b15d735cef420ac44fd9aa288 Story: 2000568 Task: 29891",16960,Adam Coldrick,"[5263, 16708, 16960, 22348]","['Jeremy Stanley', 'Kendall Nelson', 'Adam Coldrick', 'Zuul']","Add a security flag to Stories Add a security flag to Stories This is more specific than ""private"" and can therefore be sensibly used for automating ACLs based on projects/teams affected by the story. Change-Id: Ib8ff53d11ba3977b15d735cef420ac44fd9aa288 Story: 2000568 Task: 29891",add security flag story add security flag story specific private sensibly automate acl base project team affect story change id story task,0
https://review.opendev.org/656942,Ranger-Agent: Add pod/container security context,Ranger-Agent: Add pod/container security context This updates the Ranger chart to include the pod security context on the pod template Change-Id: I69f99d651a7d60f27c75f1718e894c84bcfea366,29134,Sandeep Reddy Thumma,"[7769, 8749, 8898, 17591, 20466, 22348, 22477, 23928, 24999, 28235, 28849, 29131, 29134, 29144, 29161]","['Pentheus', 'Evgeniy L', 'Chris Wedgwood', 'Steve Wilkerson', 'Tin Lam', 'Zuul', 'Matt McEuen', 'Pete Birley', 'Hari', 'Aaron Sheffield', 'Meghan Heisler', 'diwakar thyagaraj', 'Sandeep Reddy Thumma', 'PRATEEK REDDY DODDA', 'Rahul Khiyani']",Ranger-Agent: Add pod/container security context Ranger-Agent: Add pod/container security context This updates the Ranger chart to include the pod security context on the pod template Change-Id: I69f99d651a7d60f27c75f1718e894c84bcfea366,ranger agent add pod container security context ranger agent add pod container security context update ranger chart include pod security context pod template change id,2
https://review.opendev.org/660387,Change IPv6 ICMP security group rule check,"Change IPv6 ICMP security group rule check A neutron change, https://review.opendev.org/#/c/453346/ is standardizing the protocol name for IPv6 ICMP in security group rules to be 'ipv6-icmp', even if 'icmp' or 'icmpv6' was passed during creation. Change the IPv6 ICMP test to use 'ipv6-icmp' as the protocol name when the ethertype is IPv6. Change-Id: I7c0e0caf67ab39743cdd7600dba099aecacd86db Partial-Bug: #1582500",1131,Brian Haley,"[1131, 4187, 5689, 8556, 11975, 22348]","['Brian Haley', 'Ryan Tidwell', 'Masayuki Igawa', 'Ghanshyam', 'Slawek Kaplonski', 'Zuul']","Change IPv6 ICMP security group rule check Change IPv6 ICMP security group rule check A neutron change, https://review.opendev.org/#/c/453346/ is standardizing the protocol name for IPv6 ICMP in security group rules to be 'ipv6-icmp', even if 'icmp' or 'icmpv6' was passed during creation. Change the IPv6 ICMP test to use 'ipv6-icmp' as the protocol name when the ethertype is IPv6. Change-Id: I7c0e0caf67ab39743cdd7600dba099aecacd86db Partial-Bug: #1582500",change icmp security group rule check change icmp security group rule check neutron change standardize protocol icmp security group rule icmp icmp pass creation change icmp test use icmp protocol ethertype change id partial bug,4
https://review.opendev.org/662633,NSXP: place project id in security rule tag,NSXP: place project id in security rule tag Change-Id: I9d3f9238c3f08d704ca495e5059f57b279c93271,13438,Kobi Samoray,"[9008, 13438, 20363, 22348, 24247]","['VMware NSX CI', 'Kobi Samoray', 'Adit Sarfaty', 'Zuul', 'Anna Khmelnitsky']",NSXP: place project id in security rule tag NSXP: place project id in security rule tag Change-Id: I9d3f9238c3f08d704ca495e5059f57b279c93271,nsxp place project d security rule tag nsxp place project d security rule tag change id,4
https://review.opendev.org/662962,Change openstack security group rule create CLI,Change openstack security group rule create CLI Change-Id: I74290f12f9c98cf7cb610e14611c90ec8739763e,29811,"WEN-SHENG,LI","[11600, 22348, 23567]","['Micha? Dulko', 'Zuul', 'Luis Tomas Bolivar']",Change openstack security group rule create CLI Change openstack security group rule create CLI Change-Id: I74290f12f9c98cf7cb610e14611c90ec8739763e,change openstack security group rule create cli change openstack security group rule create cli change id,4
https://review.opendev.org/654612,Implement Security Context for Nova,Implement Security Context for Nova Implement container security context for the following Nova resources: - Nova server deployment Change-Id: I02743cff46d9a043ccb029547c819fafd9da3611,29144,PRATEEK REDDY DODDA,"[7769, 8898, 12281, 17591, 20466, 22348, 22477, 23928, 29144, 29161]","['Pentheus', 'Chris Wedgwood', 'Itxaka', 'Steve Wilkerson', 'Tin Lam', 'Zuul', 'Matt McEuen', 'Pete Birley', 'PRATEEK REDDY DODDA', 'Rahul Khiyani']",Implement Security Context for Nova Implement Security Context for Nova Implement container security context for the following Nova resources: - Nova server deployment Change-Id: I02743cff46d9a043ccb029547c819fafd9da3611,implement security context nova implement security context nova implement container security context follow nova resource nova server deployment change id,2
